tweet_id,user_name,text,time,event_id,user_mentions,hashtags,urls,words,created_at,filtered_words,entities,sampled_words
1018782274144358400,@WikiScene_Infos,France: l'islamiste algérien Djamel Beghal est sorti de prison,下午4:59 · 2018年7月16日,0,[],[],[],"['France:', ""l'islamiste"", 'algérien', 'Djamel', 'Beghal', 'est', 'sorti', 'de', 'prison']",2018-07-16 16:59:00,"['france', 'islamiste', 'algérien', 'djamel', 'beghal', 'sorti', 'prison']","['France', 'Djamel Beghal']",[]
1018782377986936832,@updayFR,L’islamiste Djamel Beghal est sorti de prison (via @le_Parisien) https://t.co/V9E45Gc6ya https://t.co/9NkrNgJElI,下午5:00 · 2018年7月16日,0,['@le_Parisien)'],[],"['https://t.co/V9E45Gc6ya', 'https://t.co/9NkrNgJElI']","['L’islamiste', 'Djamel', 'Beghal', 'est', 'sorti', 'de', 'prison', 'via']",2018-07-16 17:00:00,"['islamiste', 'djamel', 'beghal', 'sorti', 'prison']",['Djamel Beghal'],[]
1018782429220409345,@vapote38,Faits divers | L’islamiste Djamel Beghal est sorti de prison https://t.co/LjMmPLwltl via @Le_Progres,下午5:00 · 2018年7月16日,0,['@Le_Progres'],[],['https://t.co/LjMmPLwltl'],"['Faits', 'divers', '|', 'L’islamiste', 'Djamel', 'Beghal', 'est', 'sorti', 'de', 'prison', 'via']",2018-07-16 17:00:00,"['faits', '|', 'islamiste', 'djamel', 'beghal', 'sorti', 'prison']","['Faits divers', 'Djamel Beghal']",[]
1018782683562831873,@dubon_chris,"France: l'islamiste Djamel Beghal sera-t-il rapidement expulsé?: Ce lundi 16 juillet 2018, Djamel Beghal, figure de l'islam radical, est sorti de prison, relate l'Agence France-Presse. Les autorités françaises assurent qu'un accord a été pris pour son expulsion vers l'Algérie.… https://t.co/mzAABEzoAe",下午5:01 · 2018年7月16日,0,[],[],['https://t.co/mzAABEzoAe'],"['France:', ""l'islamiste"", 'Djamel', 'Beghal', 'sera-t-il', 'rapidement', 'expulsé?:', 'Ce', 'lundi', '16', 'juillet', '2018', 'Djamel', 'Beghal', 'figure', 'de', ""l'islam"", 'radical', 'est', 'sorti', 'de', 'prison', 'relate', ""l'Agence"", 'France-Presse', 'Les', 'autorités', 'françaises', 'assurent', ""qu'un"", 'accord', 'a', 'été', 'pris', 'pour', 'son', 'expulsion', 'vers', ""l'Algérie.…""]",2018-07-16 17:01:00,"['france', 'islamiste', 'djamel', 'beghal', '-t', '-il', 'rapidement', 'expulsé', 'lundi', '16', 'juillet', '2018', 'djamel', 'beghal', 'figure', 'islam', 'radical', 'sorti', 'prison', 'relate', 'agence', 'france', 'presse', 'autorités', 'françaises', 'assurent', 'accord', 'pris', 'expulsion', 'algérie']","['France', 'Djamel Beghal', 'Djamel Beghal', 'Agence France', 'Algérie']",[]
1018782780296126464,@Europe1,L'islamiste Djamel Beghal est sorti de prison https://t.co/LnIKD1GMZY,下午5:01 · 2018年7月16日,0,[],[],['https://t.co/LnIKD1GMZY'],"[""L'islamiste"", 'Djamel', 'Beghal', 'est', 'sorti', 'de', 'prison']",2018-07-16 17:01:00,"['islamiste', 'djamel', 'beghal', 'sorti', 'prison']",['Djamel Beghal'],[]
1018783025168027648,@adlenmeddi,La France expulse vers l'Algérie Djamel Beghal,下午5:02 · 2018年7月16日,0,[],[],[],"['La', 'France', 'expulse', 'vers', ""l'Algérie"", 'Djamel', 'Beghal']",2018-07-16 17:02:00,"['france', 'expulse', 'algérie', 'djamel', 'beghal']","['La France', 'Algérie', 'Djamel Beghal']",[]
1018783108680777728,@carbonadflamand,"Plus précisément, le terroriste islamiste.... Faut appeler un chat un chat https://t.co/it2n8mGri2",下午5:03 · 2018年7月16日,0,[],[],['https://t.co/it2n8mGri2'],"['Plus', 'précisément', 'le', 'terroriste', 'islamiste', 'Faut', 'appeler', 'un', 'chat', 'un', 'chat']",2018-07-16 17:03:00,"['précisément', 'terroriste', 'islamiste', 'faut', 'appeler', 'chat', 'chat']",['Faut'],[]
1018783125575487494,@pierrealain59,L'islamiste Djamel Beghal est sorti de prison https://t.co/2NUreGDyNA via @europe1,下午5:03 · 2018年7月16日,0,['@europe1'],[],['https://t.co/2NUreGDyNA'],"[""L'islamiste"", 'Djamel', 'Beghal', 'est', 'sorti', 'de', 'prison', 'via']",2018-07-16 17:03:00,"['islamiste', 'djamel', 'beghal', 'sorti', 'prison']",['Djamel Beghal'],[]
1018783191346417665,@romandie,ALERTE - La France expulse vers l'Algérie l'islamiste Djamel Beghal (sources concordantes) https://t.co/Cto7AZD418,下午5:03 · 2018年7月16日,0,[],[],['https://t.co/Cto7AZD418'],"['ALERTE', '-', 'La', 'France', 'expulse', 'vers', ""l'Algérie"", ""l'islamiste"", 'Djamel', 'Beghal', 'sources', 'concordantes']",2018-07-16 17:03:00,"['alerte', 'france', 'expulse', 'algérie', 'islamiste', 'djamel', 'beghal', 'sources', 'concordantes']","['ALERTE', 'La France', 'Algérie', 'Djamel Beghal']",[]
1018783281578430464,@WikiScene_Infos,La France expulse vers l'Algérie l'islamiste Djamel Beghal (sources concordantes),下午5:03 · 2018年7月16日,0,[],[],[],"['La', 'France', 'expulse', 'vers', ""l'Algérie"", ""l'islamiste"", 'Djamel', 'Beghal', 'sources', 'concordantes']",2018-07-16 17:03:00,"['france', 'expulse', 'algérie', 'islamiste', 'djamel', 'beghal', 'sources', 'concordantes']","['La France', 'Algérie', 'Djamel Beghal']",[]
1018784056467738625,@1001portails_fr,"Retour en Algérie ou assigné à résidence: Incertitudes sur l'avenir de l'islamiste Djamel Beghal, qui... (https://t.co/1OeNFQu3GO) https://t.co/Wj3H88mfJv",下午5:07 · 2018年7月16日,0,[],[],"['(https://t.co/1OeNFQu3GO)', 'https://t.co/Wj3H88mfJv']","['Retour', 'en', 'Algérie', 'ou', 'assigné', 'à', 'résidence:', 'Incertitudes', 'sur', ""l'avenir"", 'de', ""l'islamiste"", 'Djamel', 'Beghal', 'qui']",2018-07-16 17:07:00,"['algérie', 'assigné', 'résidence', 'incertitudes', 'avenir', 'islamiste', 'djamel', 'beghal']","['Algérie', 'Djamel Beghal']",[]
1018784374303666176,@Lebienpublic,L’islamiste Djamel Beghal est sorti de prison https://t.co/JjbtbEGfFA https://t.co/60ZOHeSbXT,下午5:08 · 2018年7月16日,0,[],[],"['https://t.co/JjbtbEGfFA', 'https://t.co/60ZOHeSbXT']","['L’islamiste', 'Djamel', 'Beghal', 'est', 'sorti', 'de', 'prison']",2018-07-16 17:08:00,"['islamiste', 'djamel', 'beghal', 'sorti', 'prison']",['Djamel Beghal'],[]
1018784833592414208,@24matins,L’islamiste Djamel Beghal expulsé vers l’Algérie https://t.co/xFR9GqLIYZ https://t.co/fgSBAfumH1,下午5:10 · 2018年7月16日,0,[],[],"['https://t.co/xFR9GqLIYZ', 'https://t.co/fgSBAfumH1']","['L’islamiste', 'Djamel', 'Beghal', 'expulsé', 'vers', 'l’Algérie']",2018-07-16 17:10:00,"['islamiste', 'djamel', 'beghal', 'expulsé', 'algérie']","['Djamel Beghal', 'Algérie']",[]
1018784840118820865,@OuestFrance,"Rennes. Djamel Beghal, mentor des djihadistes de Charlie Hebdo, a quitté sa prison tôt ce lundi https://t.co/XleJTgejIG https://t.co/YmqVeIw7F2",下午5:10 · 2018年7月16日,0,[],[],"['https://t.co/XleJTgejIG', 'https://t.co/YmqVeIw7F2']","['Rennes', 'Djamel', 'Beghal', 'mentor', 'des', 'djihadistes', 'de', 'Charlie', 'Hebdo', 'a', 'quitté', 'sa', 'prison', 'tôt', 'ce', 'lundi']",2018-07-16 17:10:00,"['rennes', 'djamel', 'beghal', 'mentor', 'djihadistes', 'charlie', 'hebdo', 'quitté', 'prison', 'tôt', 'lundi']","['Rennes', 'Djamel Beghal', 'Charlie Hebdo']",[]
1018784892564529152,@LeGlobe_info,"🔵🇫🇷TERRORISME - L’islamiste algérien Djamel #Beghal a quitté la prison de Vezin-le-Coquet, près de #Rennes, ce matin, en vue d’être reconduit à la frontière par les autorités (AFP). https://t.co/7swtXV4k6E",下午5:10 · 2018年7月16日,0,[],"['#Beghal', '#Rennes,']",['https://t.co/7swtXV4k6E'],"['🔵🇫🇷TERRORISME', '-', 'L’islamiste', 'algérien', 'Djamel', 'a', 'quitté', 'la', 'prison', 'de', 'Vezin-le-Coquet', 'près', 'de', 'ce', 'matin', 'en', 'vue', 'd’être', 'reconduit', 'à', 'la', 'frontière', 'par', 'les', 'autorités', 'AFP']",2018-07-16 17:10:00,"['🔵', '🇫', '🇷', 'terrorisme', 'islamiste', 'algérien', 'djamel', 'quitté', 'prison', 'vezin-le-coquet', 'matin', 'vue', 'reconduit', 'frontière', 'autorités', 'afp']","['🇷TERRORISME', 'Djamel', 'prison de Vezin-le-Coquet', 'AFP']",[]
1018784915557638144,@AlexDevecchio,Le terroriste Djamel Beghal sort de prison et devrait être expulsé vers l'Algérie. La preuve que le droit ne fait pas tout et que l'Etat dispose encore de marges de manœuvre pour peu qu'il s'en donne les moyens.,下午5:10 · 2018年7月16日,0,[],[],[],"['Le', 'terroriste', 'Djamel', 'Beghal', 'sort', 'de', 'prison', 'et', 'devrait', 'être', 'expulsé', 'vers', ""l'Algérie"", 'La', 'preuve', 'que', 'le', 'droit', 'ne', 'fait', 'pas', 'tout', 'et', 'que', ""l'Etat"", 'dispose', 'encore', 'de', 'marges', 'de', 'manœuvre', 'pour', 'peu', ""qu'il"", ""s'en"", 'donne', 'les', 'moyens']",2018-07-16 17:10:00,"['terroriste', 'djamel', 'beghal', 'sort', 'prison', 'devrait', 'expulsé', 'algérie', 'preuve', 'droit', 'etat', 'dispose', 'marges', 'manœuvre', 'donne', 'moyens']","['Djamel Beghal', 'Algérie', 'Etat']",[]
1018786646504935424,@Retourlibre,L'islamiste Djamel Beghal est sorti de prison : https://t.co/kiuOnqcPFj via @sudpresseonline,下午5:17 · 2018年7月16日,0,['@sudpresseonline'],[],['https://t.co/kiuOnqcPFj'],"[""L'islamiste"", 'Djamel', 'Beghal', 'est', 'sorti', 'de', 'prison', ':', 'via']",2018-07-16 17:17:00,"['islamiste', 'djamel', 'beghal', 'sorti', 'prison']",['Djamel Beghal'],[]
1018786673080111107,@lncnc_monde,#DirectLNC #LncMonde L'islamiste Djamel Beghal est sorti de prison https://t.co/Bw9DTf7fzi,下午5:17 · 2018年7月16日,0,[],"['#DirectLNC', '#LncMonde']",['https://t.co/Bw9DTf7fzi'],"[""L'islamiste"", 'Djamel', 'Beghal', 'est', 'sorti', 'de', 'prison']",2018-07-16 17:17:00,"['islamiste', 'djamel', 'beghal', 'sorti', 'prison']",['Djamel Beghal'],[]
1018786840927588352,@W38777Y,L'islamiste Djamel Beghal expulsé vers l'Algérie https://t.co/HuxhJ1ltRS https://t.co/57qXsWRPs8,下午5:18 · 2018年7月16日,0,[],[],"['https://t.co/HuxhJ1ltRS', 'https://t.co/57qXsWRPs8']","[""L'islamiste"", 'Djamel', 'Beghal', 'expulsé', 'vers', ""l'Algérie""]",2018-07-16 17:18:00,"['islamiste', 'djamel', 'beghal', 'expulsé', 'algérie']","['Djamel Beghal', 'Algérie']",[]
1018787394311671808,@CNEWS,L'islamiste Djamel Beghal expulsé vers l'Algérie https://t.co/DUtiS6tUkj https://t.co/ZAnmjxdSoK,下午5:20 · 2018年7月16日,0,[],[],"['https://t.co/DUtiS6tUkj', 'https://t.co/ZAnmjxdSoK']","[""L'islamiste"", 'Djamel', 'Beghal', 'expulsé', 'vers', ""l'Algérie""]",2018-07-16 17:20:00,"['islamiste', 'djamel', 'beghal', 'expulsé', 'algérie']","['Djamel Beghal', 'Algérie']",[]
1018787622058065920,@jeune_afrique,#Terrorisme : Djamel #Beghal expulsé vers l’ #Algérie https://t.co/M4MZflbVzc,下午5:21 · 2018年7月16日,0,[],"['#Terrorisme', '#Beghal', '#Algérie']",['https://t.co/M4MZflbVzc'],"[':', 'Djamel', 'expulsé', 'vers', 'l’']",2018-07-16 17:21:00,"['djamel', 'expulsé', 'l', '’']",['Djamel'],[]
1018787842317668352,@RFI,🔴 URGENT - France: l'islamiste Djamel Beghal a été expulsé vers l'Algérie (AFP) https://t.co/6wDHCzjqLe https://t.co/rPqTwdoX1B,下午5:22 · 2018年7月16日,0,[],[],"['https://t.co/6wDHCzjqLe', 'https://t.co/rPqTwdoX1B']","['🔴', 'URGENT', '-', 'France:', ""l'islamiste"", 'Djamel', 'Beghal', 'a', 'été', 'expulsé', 'vers', ""l'Algérie"", 'AFP']",2018-07-16 17:22:00,"['🔴', 'urgent', 'france', 'islamiste', 'djamel', 'beghal', 'expulsé', 'algérie', 'afp']","['France', 'Djamel Beghal', 'Algérie AFP']",[]
1018787938514231296,@romandie,La France expulse vers l'Algérie l'islamiste Djamel Beghal https://t.co/LXIIQdST1M,下午5:22 · 2018年7月16日,0,[],[],['https://t.co/LXIIQdST1M'],"['La', 'France', 'expulse', 'vers', ""l'Algérie"", ""l'islamiste"", 'Djamel', 'Beghal']",2018-07-16 17:22:00,"['france', 'expulse', 'algérie', 'islamiste', 'djamel', 'beghal']","['La France', 'Algérie', 'Djamel Beghal']",[]
1018787961251549185,@franceinfo,L’islamiste Djamel Beghal est sorti ce lundi de la prison de Vezin-le-Coquet (Ille-et-Vilaine) pour être extradé vers l'Algérie https://t.co/4qHrcY5i70,下午5:22 · 2018年7月16日,0,[],[],['https://t.co/4qHrcY5i70'],"['L’islamiste', 'Djamel', 'Beghal', 'est', 'sorti', 'ce', 'lundi', 'de', 'la', 'prison', 'de', 'Vezin-le-Coquet', 'Ille-et-Vilaine', 'pour', 'être', 'extradé', 'vers', ""l'Algérie""]",2018-07-16 17:22:00,"['islamiste', 'djamel', 'beghal', 'sorti', 'lundi', 'prison', 'vezin-le-coquet', 'ille-et-vilaine', 'extradé', 'algérie']","['Djamel Beghal', 'prison de', 'Vezin-le-Coquet Ille-et-Vilaine', 'Algérie']",[]
1018788024950427649,@WikiScene_Infos,La France expulse vers l'Algérie l'islamiste Djamel Beghal,下午5:22 · 2018年7月16日,0,[],[],[],"['La', 'France', 'expulse', 'vers', ""l'Algérie"", ""l'islamiste"", 'Djamel', 'Beghal']",2018-07-16 17:22:00,"['france', 'expulse', 'algérie', 'islamiste', 'djamel', 'beghal']","['La France', 'Algérie', 'Djamel Beghal']",[]
1018788722131824645,@HeartVandelay,"Incertitude sur le sort de l’islamiste Djamel Beghal, sorti de prison lundi https://t.co/Nl2KmfggL6",下午5:25 · 2018年7月16日,0,[],[],['https://t.co/Nl2KmfggL6'],"['Incertitude', 'sur', 'le', 'sort', 'de', 'l’islamiste', 'Djamel', 'Beghal', 'sorti', 'de', 'prison', 'lundi']",2018-07-16 17:25:00,"['incertitude', 'sort', 'islamiste', 'djamel', 'beghal', 'sorti', 'prison', 'lundi']","['Incertitude', 'Djamel Beghal']",[]
1018789555246436352,@RIBETTAR,"La France expulse vers l’Algérie l’islamiste Djamel Beghal, sorti de&nbsp;… https://t.co/dQMbR8Ueg1",下午5:28 · 2018年7月16日,0,[],[],['https://t.co/dQMbR8Ueg1'],"['La', 'France', 'expulse', 'vers', 'l’Algérie', 'l’islamiste', 'Djamel', 'Beghal', 'sorti', 'de&nbsp', '…']",2018-07-16 17:28:00,"['france', 'expulse', 'algérie', 'islamiste', 'djamel', 'beghal', 'sorti', 'de&nbsp']","['La France', 'Algérie', 'Djamel Beghal']",[]
1018790872253714432,@spinellibarrile,L’islamiste Djamel Beghal a été expulsé vers l’Algérie https://t.co/j5FYfJ1BbS,下午5:34 · 2018年7月16日,0,[],[],['https://t.co/j5FYfJ1BbS'],"['L’islamiste', 'Djamel', 'Beghal', 'a', 'été', 'expulsé', 'vers', 'l’Algérie']",2018-07-16 17:34:00,"['islamiste', 'djamel', 'beghal', 'expulsé', 'algérie']","['Djamel Beghal', 'Algérie']",[]
1018791811089911808,@lerepu,L’islamiste Djamel Beghal a été expulsé vers l’Algérie https://t.co/x0GREwqCH9,下午5:37 · 2018年7月16日,0,[],[],['https://t.co/x0GREwqCH9'],"['L’islamiste', 'Djamel', 'Beghal', 'a', 'été', 'expulsé', 'vers', 'l’Algérie']",2018-07-16 17:37:00,"['islamiste', 'djamel', 'beghal', 'expulsé', 'algérie']","['Djamel Beghal', 'Algérie']",[]
1018792199780274178,@MarianneleMag,"Sorti de prison, l'islamiste Djamel Beghal expulsé vers l'Algérie https://t.co/52Cr8lp99q https://t.co/jwnHSeg1cp",下午5:39 · 2018年7月16日,0,[],[],"['https://t.co/52Cr8lp99q', 'https://t.co/jwnHSeg1cp']","['Sorti', 'de', 'prison', ""l'islamiste"", 'Djamel', 'Beghal', 'expulsé', 'vers', ""l'Algérie""]",2018-07-16 17:39:00,"['sorti', 'prison', 'islamiste', 'djamel', 'beghal', 'expulsé', 'algérie']","['Djamel Beghal', 'Algérie']",[]
1018792919464075264,@B1B6B12,"Rennes. Djamel Beghal, mentor des djihadistes de Charlie Hebdo, a quitté sa prison tôt ce lundi https://t.co/HS2ruUY7nh",下午5:42 · 2018年7月16日,0,[],[],['https://t.co/HS2ruUY7nh'],"['Rennes', 'Djamel', 'Beghal', 'mentor', 'des', 'djihadistes', 'de', 'Charlie', 'Hebdo', 'a', 'quitté', 'sa', 'prison', 'tôt', 'ce', 'lundi']",2018-07-16 17:42:00,"['rennes', 'djamel', 'beghal', 'mentor', 'djihadistes', 'charlie', 'hebdo', 'quitté', 'prison', 'tôt', 'lundi']","['Rennes', 'Djamel Beghal', 'Charlie Hebdo']",[]
1018792936962551808,@PoliceRealites,L’islamiste Djamel Beghal expulsé vers l’Algérie après sa sortie de la prison de&nbsp;Vezin-le-Coquet https://t.co/5C4joJd5dP https://t.co/tc9g1iMfij,下午5:42 · 2018年7月16日,0,[],[],"['https://t.co/5C4joJd5dP', 'https://t.co/tc9g1iMfij']","['L’islamiste', 'Djamel', 'Beghal', 'expulsé', 'vers', 'l’Algérie', 'après', 'sa', 'sortie', 'de', 'la', 'prison', 'de&nbsp', 'Vezin-le-Coquet']",2018-07-16 17:42:00,"['islamiste', 'djamel', 'beghal', 'expulsé', 'algérie', 'sortie', 'prison', 'de&nbsp', 'vezin', '-', 'coquet']","['Djamel Beghal', 'Algérie', 'Coquet']",[]
1018794017771982849,@Chris_Fisseux,L’islamiste Djamel Beghal est sorti de prison https://t.co/2lzBzTshAf via @yahooactufr,下午5:46 · 2018年7月16日,0,['@yahooactufr'],[],['https://t.co/2lzBzTshAf'],"['L’islamiste', 'Djamel', 'Beghal', 'est', 'sorti', 'de', 'prison', 'via']",2018-07-16 17:46:00,"['islamiste', 'djamel', 'beghal', 'sorti', 'prison']",['Djamel Beghal'],[]
1018794801339170817,@thalassa2008,"L'islamiste Beghal n'a ""jamais été condamné"" en Algérie https://t.co/c50zJgoTBr",下午5:49 · 2018年7月16日,0,[],[],['https://t.co/c50zJgoTBr'],"[""L'islamiste"", 'Beghal', ""n'a"", '""jamais', 'été', 'condamné""', 'en', 'Algérie']",2018-07-16 17:49:00,"['islamiste', 'beghal', 'jamais', 'condamné', 'algérie']","['Beghal', 'Algérie']",[]
1018795123419860992,@afpfr,L'islamiste Djamel Beghal expulsé vers l'Algérie https://t.co/XTxy1Zr2pf #AFP,下午5:51 · 2018年7月16日,0,[],['#AFP'],['https://t.co/XTxy1Zr2pf'],"[""L'islamiste"", 'Djamel', 'Beghal', 'expulsé', 'vers', ""l'Algérie""]",2018-07-16 17:51:00,"['islamiste', 'djamel', 'beghal', 'expulsé', 'algérie']","['Djamel Beghal', 'Algérie']",[]
1018795204508372992,@nanytheDT,"France: l'islamiste Djamel Beghal a été expulsé vers l'Algérie. Considéré comme le mentor de 2 des auteurs des attentats de janvier 2015 à Paris, déchu de la nationalité française, Beghal est sorti de la prison ce matin et a décollé de Roissy vers Alger. https://t.co/q3SHpcq0vV",下午5:51 · 2018年7月16日,0,[],[],['https://t.co/q3SHpcq0vV'],"['France:', ""l'islamiste"", 'Djamel', 'Beghal', 'a', 'été', 'expulsé', 'vers', ""l'Algérie"", 'Considéré', 'comme', 'le', 'mentor', 'de', '2', 'des', 'auteurs', 'des', 'attentats', 'de', 'janvier', '2015', 'à', 'Paris', 'déchu', 'de', 'la', 'nationalité', 'française', 'Beghal', 'est', 'sorti', 'de', 'la', 'prison', 'ce', 'matin', 'et', 'a', 'décollé', 'de', 'Roissy', 'vers', 'Alger']",2018-07-16 17:51:00,"['france', 'islamiste', 'djamel', 'beghal', 'expulsé', 'algérie', 'considéré', 'mentor', '2', 'auteurs', 'attentats', 'janvier', '2015', 'paris', 'déchu', 'nationalité', 'française', 'beghal', 'sorti', 'prison', 'matin', 'décollé', 'roissy', 'alger']","['France', 'Djamel Beghal', 'Algérie', 'Paris', 'Beghal', 'Roissy', 'Alger']",[]
1018796847853338624,@RTLFrance,"Figure de l'islamisme radical, Djamel Beghal est sorti de la prison https://t.co/AozzoKVUJN",下午5:57 · 2018年7月16日,0,[],[],['https://t.co/AozzoKVUJN'],"['Figure', 'de', ""l'islamisme"", 'radical', 'Djamel', 'Beghal', 'est', 'sorti', 'de', 'la', 'prison']",2018-07-16 17:57:00,"['figure', 'islamisme', 'radical', 'djamel', 'beghal', 'sorti', 'prison']",['Djamel Beghal'],[]
1018796906116415488,@Limportant_fr,"Rennes : considéré comme le mentor des frères Kouachi, Djamel Beghal est sorti de prison ce matin https://t.co/sMz1tAuIss #Société https://t.co/itijf1qo8e",下午5:58 · 2018年7月16日,0,[],['#Société'],"['https://t.co/sMz1tAuIss', 'https://t.co/itijf1qo8e']","['Rennes', ':', 'considéré', 'comme', 'le', 'mentor', 'des', 'frères', 'Kouachi', 'Djamel', 'Beghal', 'est', 'sorti', 'de', 'prison', 'ce', 'matin']",2018-07-16 17:58:00,"['rennes', 'considéré', 'mentor', 'frères', 'kouachi', 'djamel', 'beghal', 'sorti', 'prison', 'matin']","['Rennes', 'Kouachi Djamel Beghal']",[]
1018797159087390721,@paris_2015,Le terroriste Djamel Beghal libéré et expulsé en Algérie https://t.co/4Rzj9kqAeg https://t.co/wh8iIzDQCP,下午5:59 · 2018年7月16日,0,[],[],"['https://t.co/4Rzj9kqAeg', 'https://t.co/wh8iIzDQCP']","['Le', 'terroriste', 'Djamel', 'Beghal', 'libéré', 'et', 'expulsé', 'en', 'Algérie']",2018-07-16 17:59:00,"['terroriste', 'djamel', 'beghal', 'libéré', 'expulsé', 'algérie']","['Djamel Beghal', 'Algérie']",[]
1018797285344411648,@Midilibre,Le terroriste Djamel Beghal libéré et expulsé en Algérie https://t.co/kadLKHrGcP,下午5:59 · 2018年7月16日,0,[],[],['https://t.co/kadLKHrGcP'],"['Le', 'terroriste', 'Djamel', 'Beghal', 'libéré', 'et', 'expulsé', 'en', 'Algérie']",2018-07-16 17:59:00,"['terroriste', 'djamel', 'beghal', 'libéré', 'expulsé', 'algérie']","['Djamel Beghal', 'Algérie']",[]
1018798016130666496,@JBJacquin,"Qui est Djamel Beghal, le terroriste que la France a expulsé ce matin vers l'Algérie à sa sortie de prison? https://t.co/IHfClapOtw",下午6:02 · 2018年7月16日,0,[],[],['https://t.co/IHfClapOtw'],"['Qui', 'est', 'Djamel', 'Beghal', 'le', 'terroriste', 'que', 'la', 'France', 'a', 'expulsé', 'ce', 'matin', 'vers', ""l'Algérie"", 'à', 'sa', 'sortie', 'de', 'prison?']",2018-07-16 18:02:00,"['djamel', 'beghal', 'terroriste', 'france', 'expulsé', 'matin', 'algérie', 'sortie', 'prison']","['Djamel Beghal', 'la France', 'Algérie']",[]
1018799284831989760,@F_Desouche,Le mentor de Chérif Kouachi et Amedy Coulibaly expulsé aujourd'hui vers l'Algérie https://t.co/bv872ywOdl https://t.co/KBSqlnBgNs,下午6:07 · 2018年7月16日,0,[],[],"['https://t.co/bv872ywOdl', 'https://t.co/KBSqlnBgNs']","['Le', 'mentor', 'de', 'Chérif', 'Kouachi', 'et', 'Amedy', 'Coulibaly', 'expulsé', ""aujourd'hui"", 'vers', ""l'Algérie""]",2018-07-16 18:07:00,"['mentor', 'chérif', 'kouachi', 'amedy', 'coulibaly', 'expulsé', 'algérie']","['Chérif Kouachi', 'Amedy Coulibaly', 'Algérie']",[]
1018799843748270080,@maliactu,#L'islamiste Djamel Beghal expulsé vers l'Algérie à sa s ... - https://t.co/bBga8xPNgq #PresidentielleMali2018 #Mali https://t.co/DxeiKtCGd5,下午6:09 · 2018年7月16日,0,[],"[""#L'islamiste"", '#PresidentielleMali2018', '#Mali']","['https://t.co/bBga8xPNgq', 'https://t.co/DxeiKtCGd5']","['Djamel', 'Beghal', 'expulsé', 'vers', ""l'Algérie"", 'à', 'sa', 's', '-']",2018-07-16 18:09:00,"['djamel', 'beghal', 'expulsé', 'algérie', 's']","['Djamel Beghal', 'Algérie']",[]
1018800431395364864,@RennesOnline,"L'islamiste Djamel Beghal en prison à Rennes, sera expulsé vers l'Algérie https://t.co/FYSYrmiLa0 https://t.co/UA0tZh0ahN",下午6:12 · 2018年7月16日,0,[],[],"['https://t.co/FYSYrmiLa0', 'https://t.co/UA0tZh0ahN']","[""L'islamiste"", 'Djamel', 'Beghal', 'en', 'prison', 'à', 'Rennes', 'sera', 'expulsé', 'vers', ""l'Algérie""]",2018-07-16 18:12:00,"['islamiste', 'djamel', 'beghal', 'prison', 'rennes', 'expulsé', 'algérie']","['Djamel Beghal', 'Rennes', 'Algérie']",[]
1018800661994049536,@lindependant,L'islamiste #DjamelBeghal expulsé vers l'Algérie https://t.co/lvXKpRkWOP via @lindependant,下午6:13 · 2018年7月16日,0,['@lindependant'],['#DjamelBeghal'],['https://t.co/lvXKpRkWOP'],"[""L'islamiste"", 'expulsé', 'vers', ""l'Algérie"", 'via']",2018-07-16 18:13:00,"['islamiste', 'expulsé', 'algérie']",['Algérie'],[]
1018800937857675267,@Afropages,Mali Actu - L’islamiste Djamel Beghal expulsé vers l’Algérie https://t.co/kwyI4a9g9J https://t.co/q4jw4AvYTK,下午6:14 · 2018年7月16日,0,[],[],"['https://t.co/kwyI4a9g9J', 'https://t.co/q4jw4AvYTK']","['Mali', 'Actu', '-', 'L’islamiste', 'Djamel', 'Beghal', 'expulsé', 'vers', 'l’Algérie']",2018-07-16 18:14:00,"['mali', 'actu', 'islamiste', 'djamel', 'beghal', 'expulsé', 'algérie']","['Mali', 'Djamel Beghal', 'Algérie']",[]
1018801047421235200,@JeanPierreBRAY,L'islamiste Djamel Beghal expulsé vers l'Algérie https://t.co/3Jh2NrAGUH,下午6:14 · 2018年7月16日,0,[],[],['https://t.co/3Jh2NrAGUH'],"[""L'islamiste"", 'Djamel', 'Beghal', 'expulsé', 'vers', ""l'Algérie""]",2018-07-16 18:14:00,"['islamiste', 'djamel', 'beghal', 'expulsé', 'algérie']","['Djamel Beghal', 'Algérie']",[]
1018801945090273280,@RFI,"Libéré ce matin, l'islamiste Djamel Beghal a quitté le territoire français https://t.co/CE4SM29Esr https://t.co/pWHEPlUum9",下午6:18 · 2018年7月16日,0,[],[],"['https://t.co/CE4SM29Esr', 'https://t.co/pWHEPlUum9']","['Libéré', 'ce', 'matin', ""l'islamiste"", 'Djamel', 'Beghal', 'a', 'quitté', 'le', 'territoire', 'français']",2018-07-16 18:18:00,"['libéré', 'matin', 'islamiste', 'djamel', 'beghal', 'quitté', 'territoire', 'français']",['Djamel Beghal'],[]
1018802174833414145,@RTBFinfo,La France expulse vers l'Algérie l'islamiste Djamel Beghal https://t.co/1cYqmydvcJ,下午6:19 · 2018年7月16日,0,[],[],['https://t.co/1cYqmydvcJ'],"['La', 'France', 'expulse', 'vers', ""l'Algérie"", ""l'islamiste"", 'Djamel', 'Beghal']",2018-07-16 18:19:00,"['france', 'expulse', 'algérie', 'islamiste', 'djamel', 'beghal']","['La France', 'Algérie', 'Djamel Beghal']",[]
